559	1020317+780	0	872	1	44726at33392|ptg000046l|+|37|1.794e-05|1|1020317|1021096|1020317[1020317]:1021096[1021096]:780[780]
559	572503-1026	0	1840	-1	44726at33392|ptg000046l|-|55|6.845e-11|1|571478|572503|572503[572503]:571478[571478]:1026[1026]
559	1665463-152683	0	2010	-1	106428at33392|ptg000046l|-|48|8.761e-09|3|1512781|1665463|1665463[1665463]:1665413[1665413]:51[51]|1591279[1591264]:1591169[1591169]:111[96]|1512897[1512897]:1512781[1512781]:117[117]
650	626129+98256	0	859	1	106428at33392|ptg000272l|+|63|2.674e-13|3|626129|724384|626129[626129]:626197[626197]:69[69]|680158[680158]:680298[680298]:141[141]|724292[724307]:724384[724384]:93[78]
652	367404-40882	0	155	-1	133508at33392|ptg000336l|-|46|3.504e-08|2|326523|367404|367404[367404]:367321[367321]:84[84]|326642[326639]:326523[326523]:120[117]
652	1203313-41597	0	1553	-1	133508at33392|ptg000336l|-|35|7.177e-05|2|1161717|1203313|1203313[1203313]:1203233[1203233]:81[81]|1161752[1161752]:1161717[1161717]:36[36]
653	1233564-93842	0	288	-1	120068at33392|ptg000368l|-|53|2.738e-10|3|1139723|1233564|1233564[1233564]:1233463[1233463]:102[102]|1176527[1176527]:1176492[1176492]:36[36]|1139818[1139818]:1139723[1139723]:96[96]
653	302220+114004	0	830	1	133508at33392|ptg000368l|+|37|1.794e-05|2|302220|416223|302220[302220]:302330[302330]:111[111]|416182[416188]:416223[416223]:42[36]
653	463316-99511	0	1036	-1	131785at33392|ptg000368l|-|41|1.121e-06|2|363806|463316|463316[463316]:463185[463185]:132[132]|363880[363880]:363806[363806]:75[75]
654	247089-174	0	7	-1	44726at33392|ptg000400l|-|61|1.069e-12|1|246916|247089|247089[247089]:246916[246916]:174[174]
656	2298594+177	0	7	1	44726at33392|ptg000464l|+|43|2.804e-07|1|2298594|2298770|2298594[2298594]:2298770[2298770]:177[177]
656	95761+94708	0	671	1	131785at33392|ptg000464l|+|45|7.009e-08|2|95761|190468|95761[95761]:95847[95847]:87[87]|190025[190025]:190468[190468]:444[444]
656	2480858-41691	0	752	-1	87301at33392|ptg000464l|-|38|8.971e-06|2|2439168|2480858|2480858[2480858]:2480769[2480769]:90[90]|2439536[2439536]:2439168[2439168]:369[369]
656	2097686-119620	0	908	-1	120068at33392|ptg000464l|-|40|2.243e-06|2|1978067|2097686|2097686[2097686]:2097492[2097492]:195[195]|1978177[1978177]:1978067[1978067]:111[111]
656	1821374-273	0	1071	-1	66174at33392|ptg000464l|-|32|0.0005742|1|1821102|1821374|1821374[1821374]:1821102[1821102]:273[273]
657	17635+198155	0	2273	1	120068at33392|ptg000496l|+|40|2.243e-06|3|17635|215789|17635[17635]:17829[17829]:195[195]|131779[131794]:131880[131880]:102[87]|215715[215715]:215789[215789]:75[75]
658	1369775-42505	0	1071	-1	66174at33392|ptg000528l|-|37|1.794e-05|2|1327271|1369775|1369775[1369775]:1369536[1369536]:240[240]|1327309[1327294]:1327271[1327271]:39[24]
820	1518961+80789	0	505	1	106428at33392|ptg000340l|+|39|4.486e-06|2|1518961|1599749|1518961[1518961]:1519011[1519011]:51[51]|1599699[1599699]:1599749[1599749]:51[51]
820	316951-77094	0	1134	-1	119111at33392|ptg000340l|-|46|3.504e-08|2|239858|316951|316951[316951]:316337[316337]:615[615]|239905[239905]:239858[239858]:48[48]
821	172893-110355	0	288	-1	120068at33392|ptg000372l|-|34|0.0001435|2|62539|172893|172893[172893]:172867[172867]:27[27]|62778[62778]:62539[62539]:240[240]
823	628578-84697	0	2324	-1	120068at33392|ptg000436l|-|35|7.177e-05|2|543882|628578|628578[628578]:628300[628300]:279[279]|543965[543965]:543882[543882]:84[84]
825	129005+178924	0	494	1	133508at33392|ptg000500l|+|49|4.381e-09|3|129005|307928|129005[129005]:129061[129061]:57[57]|244192[244204]:244260[244260]:69[57]|307893[307893]:307928[307928]:36[36]
1031	248213+95363	0	1810	1	120068at33392|ptg000377l|+|34|0.0001435|2|248213|343575|248213[248213]:248452[248452]:240[240]|343501[343501]:343575[343575]:75[75]
1033	3888+28223	0	413	1	133508at33392|ptg000441l|+|38|8.971e-06|2|3888|32110|3888[3888]:3962[3962]:75[75]|32060[32060]:32110[32110]:51[51]
1033	1718188+43539	0	648	1	120068at33392|ptg000441l|+|33|0.0002871|2|1718188|1761726|1718188[1718188]:1718418[1718418]:231[231]|1761565[1761565]:1761726[1761726]:162[162]
1033	1693738-149485	0	908	-1	120068at33392|ptg000441l|-|33|0.0002871|3|1544254|1693738|1693738[1693738]:1693712[1693712]:27[27]|1611008[1611008]:1610814[1610814]:195[195]|1544328[1544328]:1544254[1544254]:75[75]
1033	225619-192967	0	1810	-1	120068at33392|ptg000441l|-|59|4.278e-12|3|32653|225619|225619[225619]:225380[225380]:240[240]|112267[112264]:112229[112229]:39[36]|32709[32709]:32653[32653]:57[57]
1033	1941315+97123	0	2133	1	120068at33392|ptg000441l|+|46|3.504e-08|2|1941315|2038437|1941315[1941315]:1941350[1941350]:36[36]|2038258[2038258]:2038437[2038437]:180[180]
1037	811829-150	0	7	-1	44726at33392|ptg000569l|-|34|0.0001435|1|811680|811829|811829[811829]:811680[811680]:150[150]
1037	290583-146893	0	322	-1	38863at33392|ptg000569l|-|83|2.55e-19|4|143691|290583|290583[290583]:290422[290422]:162[162]|271372[271372]:271229[271229]:144[144]|231360[231360]:231106[231106]:255[255]|143837[143837]:143691[143691]:147[147]
1037	267525-91832	0	402	-1	38863at33392|ptg000569l|-|78|8.159e-18|2|175694|267525|267525[267525]:267376[267376]:150[150]|175852[175852]:175694[175694]:159[159]
1037	728482-109909	0	716	-1	44726at33392|ptg000569l|-|77|1.632e-17|3|618574|728482|728482[728482]:728318[728318]:165[165]|635927[635927]:635757[635757]:171[171]|618717[618702]:618574[618574]:144[129]
1190	186388-58470	0	166	-1	87301at33392|ptg000093l|-|55|6.845e-11|3|127919|186388|186388[186388]:186353[186353]:36[36]|179605[179599]:179513[179513]:93[87]|128260[128260]:127919[127919]:342[342]
1190	4046253-303	0	402	-1	38863at33392|ptg000093l|-|64|1.337e-13|1|4045951|4046253|4046253[4046253]:4045951[4045951]:303[303]
1190	1732093-76526	0	1210	-1	133508at33392|ptg000093l|-|33|0.0002871|3|1655568|1732093|1732093[1732093]:1732022[1732022]:72[72]|1689524[1689524]:1689480[1689480]:45[45]|1655618[1655618]:1655568[1655568]:51[51]
1190	2944431-128332	0	1720	-1	133508at33392|ptg000093l|-|35|7.177e-05|2|2816100|2944431|2944431[2944431]:2944375[2944375]:57[57]|2816165[2816165]:2816100[2816100]:66[66]
1190	1635735-103193	0	2152	-1	133508at33392|ptg000093l|-|39|4.486e-06|2|1532543|1635735|1635735[1635735]:1635634[1635634]:102[102]|1532569[1532566]:1532543[1532543]:27[24]
1190	3738221+70139	0	2408	1	133508at33392|ptg000093l|+|35|7.177e-05|2|3738221|3808359|3738221[3738221]:3738292[3738292]:72[72]|3808267[3808267]:3808359[3808359]:93[93]
1191	2122466-129492	0	479	-1	133508at33392|ptg000125l|-|43|2.804e-07|2|1992975|2122466|2122466[2122466]:2122416[2122416]:51[51]|1993055[1993049]:1992975[1992975]:81[75]
1191	2125717-14091	0	1198	-1	128253at33392|ptg000125l|-|37|1.794e-05|2|2111627|2125717|2125717[2125717]:2125610[2125610]:108[108]|2111767[2111767]:2111627[2111627]:141[141]
1191	962628+180691	0	2145	1	115863at33392|ptg000125l|+|45|7.009e-08|3|962628|1143318|962628[962628]:962678[962678]:51[51]|1060113[1060113]:1060145[1060145]:33[33]|1143220[1143220]:1143318[1143318]:99[99]
1192	2582659-156	0	7	-1	44726at33392|ptg000157l|-|40|2.243e-06|1|2582504|2582659|2582659[2582659]:2582504[2582504]:156[156]
1192	1433704+50916	0	446	1	66174at33392|ptg000157l|+|40|2.243e-06|2|1433704|1484619|1433704[1433704]:1433871[1433871]:168[168]|1484569[1484572]:1484619[1484619]:51[48]
1192	2892676-912	0	1314	-1	119291at33392|ptg000157l|-|34|0.0001435|1|2891765|2892676|2892676[2892676]:2891765[2891765]:912[912]
1192	354723+125153	0	1553	1	133508at33392|ptg000157l|+|45|7.009e-08|2|354723|479875|354723[354723]:354761[354761]:39[39]|479762[479765]:479875[479875]:114[111]
1193	1089965+45440	0	696	1	106428at33392|ptg000189l|+|36|3.589e-05|2|1089965|1135404|1089965[1089965]:1089997[1089997]:33[33]|1135195[1135195]:1135404[1135404]:210[210]
1193	2062693-110984	0	1553	-1	133508at33392|ptg000189l|-|42|5.607e-07|2|1951710|2062693|2062693[2062693]:2062613[2062613]:81[81]|1951772[1951772]:1951710[1951710]:63[63]
1199	528645-90848	0	288	-1	120068at33392|ptg000381l|-|65|6.684e-14|3|437798|528645|528645[528645]:528613[528613]:33[33]|484587[484587]:484546[484546]:42[42]|438031[438016]:437798[437798]:234[219]
1199	338620+41349	0	2418	1	120068at33392|ptg000381l|+|46|3.504e-08|2|338620|379968|338620[338620]:338904[338904]:285[285]|379885[379897]:379968[379968]:84[72]
178	1708531+72603	0	470	1	120068at33392|ptg000197l|+|33|0.0002871|2|1708531|1781133|1708531[1708531]:1708599[1708599]:69[69]|1780918[1780918]:1781133[1781133]:216[216]
178	1030921-4534	0	2487	-1	22720at33392|ptg000197l|-|174|1.03e-46|3|1026388|1030921|1030921[1030921]:1030763[1030763]:159[159]|1030698[1030698]:1030525[1030525]:174[174]|1027272[1027272]:1026388[1026388]:885[885]
179	1288727+33234	0	573	1	104054at33392|ptg000229l|+|51|1.095e-09|2|1288727|1321960|1288727[1288727]:1288918[1288918]:192[192]|1321835[1321838]:1321960[1321960]:126[123]
179	596062-27764	0	2384	-1	133508at33392|ptg000229l|-|34|0.0001435|2|568299|596062|596062[596062]:595919[595919]:144[144]|568331[568331]:568299[568299]:33[33]
490	750279+72920	0	966	1	106428at33392|ptg000556l|+|34|0.0001435|2|750279|823198|750279[750279]:750488[750488]:210[210]|823151[823151]:823198[823198]:48[48]
497	339597-108186	0	1976	-1	133508at33392|ptg000780l|-|40|2.243e-06|2|231412|339597|339597[339597]:339559[339559]:39[39]|231537[231531]:231412[231412]:126[120]
561	2491647+192	0	7	1	44726at33392|ptg000110l|+|59|4.278e-12|1|2491647|2491838|2491647[2491647]:2491838[2491838]:192[192]
561	2491865+438	0	716	1	44726at33392|ptg000110l|+|78|8.159e-18|1|2491865|2492302|2491865[2491865]:2492302[2492302]:438[438]
561	6792677+129895	0	1101	1	128253at33392|ptg000110l|+|43|2.804e-07|3|6792677|6922571|6792677[6792677]:6792718[6792718]:42[42]|6892564[6892564]:6892605[6892605]:42[42]|6922392[6922404]:6922571[6922571]:180[168]
561	5546522-912	0	1314	-1	119291at33392|ptg000110l|-|37|1.794e-05|1|5545611|5546522|5546522[5546522]:5545611[5545611]:912[912]
562	798588-189	0	7	-1	44726at33392|ptg000142l|-|76|3.264e-17|1|798400|798588|798588[798588]:798400[798400]:189[189]
562	2457552+63378	0	177	1	87301at33392|ptg000142l|+|44|1.402e-07|2|2457552|2520929|2457552[2457552]:2457710[2457710]:159[159]|2520783[2520783]:2520929[2520929]:147[147]
562	551421-813	0	203	-1	44726at33392|ptg000142l|-|132|4.529e-34|1|550609|551421|551421[551421]:550609[550609]:813[813]
562	1138201-74148	0	249	-1	44726at33392|ptg000142l|-|125|5.798e-32|2|1064054|1138201|1138201[1138201]:1138139[1138139]:63[63]|1064857[1064857]:1064054[1064054]:804[804]
562	1021956-699	0	291	-1	44726at33392|ptg000142l|-|146|2.764e-38|1|1021258|1021956|1021956[1021956]:1021258[1021258]:699[699]
562	502208-49807	0	322	-1	38863at33392|ptg000142l|-|179|3.218e-48|2|452402|502208|502208[502208]:501798[501798]:411[411]|452950[452950]:452402[452402]:549[549]
562	1058459-888	0	346	-1	38863at33392|ptg000142l|-|81|1.02e-18|1|1057572|1058459|1058459[1058459]:1057572[1057572]:888[888]
562	772127-825	0	400	-1	44726at33392|ptg000142l|-|105|6.079e-26|1|771303|772127|772127[772127]:771303[771303]:825[825]
562	858817-1110	0	631	-1	38863at33392|ptg000142l|-|159|3.375e-42|1|857708|858817|858817[858817]:857708[857708]:1110[1110]
562	830145-1152	0	658	-1	38863at33392|ptg000142l|-|158|6.749e-42|1|828994|830145|830145[830145]:828994[828994]:1152[1152]
562	290457-13738	0	775	-1	44726at33392|ptg000142l|-|137|1.415e-35|2|276720|290457|290457[290457]:289618[289618]:840[840]|276746[276746]:276720[276720]:27[27]
562	665673-669	0	808	-1	38863at33392|ptg000142l|-|134|1.132e-34|1|665005|665673|665673[665673]:665005[665005]:669[669]
562	1050793+128744	0	830	1	133508at33392|ptg000142l|+|36|3.589e-05|2|1050793|1179536|1050793[1050793]:1050822[1050822]:30[30]|1179345[1179345]:1179536[1179536]:192[192]
562	534629-64485	0	919	-1	44726at33392|ptg000142l|-|119|3.71e-30|2|470145|534629|534629[534629]:534576[534576]:54[54]|470921[470921]:470145[470145]:777[777]
562	928026-7765	0	1002	-1	38863at33392|ptg000142l|-|176|2.575e-47|2|920262|928026|928026[928026]:927631[927631]:396[396]|920717[920717]:920262[920262]:456[456]
562	981241-828	0	1023	-1	44726at33392|ptg000142l|-|52|5.476e-10|1|980414|981241|981241[981241]:980414[980414]:828[828]
562	777825-28313	0	1025	-1	44726at33392|ptg000142l|-|144|1.106e-37|2|749513|777825|777825[777825]:777775[777775]:51[51]|750499[750493]:749513[749513]:987[981]
562	1124446-119289	0	1141	-1	38863at33392|ptg000142l|-|72|5.222e-16|2|1005158|1124446|1124446[1124446]:1124360[1124360]:87[87]|1006342[1006342]:1005158[1005158]:1185[1185]
562	493424-798	0	1222	-1	44726at33392|ptg000142l|-|133|2.265e-34|1|492627|493424|493424[493424]:492627[492627]:798[798]
562	571835-98754	0	1323	-1	44726at33392|ptg000142l|-|88|7.968e-21|2|473082|571835|571835[571835]:571149[571149]:687[687]|473186[473186]:473082[473082]:105[105]
562	755515-89212	0	1404	-1	44726at33392|ptg000142l|-|134|1.132e-34|2|666304|755515|755515[755515]:754748[754748]:768[768]|666408[666393]:666304[666304]:105[90]
562	300805-876	0	1468	-1	44726at33392|ptg000142l|-|95|6.225e-23|1|299930|300805|300805[300805]:299930[299930]:876[876]
562	847019-1044	0	1657	-1	38863at33392|ptg000142l|-|168|6.591e-45|1|845976|847019|847019[847019]:845976[845976]:1044[1044]
562	766617-840	0	1831	-1	38863at33392|ptg000142l|-|124|1.16e-31|1|765778|766617|766617[766617]:765778[765778]:840[840]
562	675343-735	0	1851	-1	38863at33392|ptg000142l|-|148|6.911e-39|1|674609|675343|675343[675343]:674609[674609]:735[735]
562	1050374-381	0	1882	-1	44726at33392|ptg000142l|-|73|2.611e-16|1|1049994|1050374|1050374[1050374]:1049994[1049994]:381[381]
562	562054-714	0	1931	-1	44726at33392|ptg000142l|-|120|1.855e-30|1|561341|562054|562054[562054]:561341[561341]:714[714]
562	426477-45137	0	2236	-1	38863at33392|ptg000142l|-|131|9.059e-34|2|381341|426477|426477[426477]:426397[426397]:81[81]|382174[382174]:381341[381341]:834[834]
562	483920-55891	0	2392	-1	44726at33392|ptg000142l|-|123|2.319e-31|2|428030|483920|483920[483920]:483888[483888]:33[33]|428995[428995]:428030[428030]:966[966]
562	835978-780	0	2428	-1	38863at33392|ptg000142l|-|149|3.456e-39|1|835199|835978|835978[835978]:835199[835199]:780[780]
563	6462450+7684	0	288	1	120068at33392|ptg000174l|+|41|1.121e-06|2|6462450|6470133|6462450[6462450]:6462482[6462482]:33[33]|6469894[6469900]:6470133[6470133]:240[234]
563	1547934-276	0	513	-1	109693at33392|ptg000174l|-|33|0.0002871|1|1547659|1547934|1547934[1547934]:1547659[1547659]:276[276]
563	6977948+118382	0	1039	1	133508at33392|ptg000174l|+|38|8.971e-06|2|6977948|7096329|6977948[6977948]:6978022[6978022]:75[75]|7096282[7096282]:7096329[7096329]:48[48]
563	1221704-72302	0	1367	-1	10902at33392|ptg000174l|-|32|0.0005742|2|1149403|1221704|1221704[1221704]:1221597[1221597]:108[108]|1149513[1149513]:1149403[1149403]:111[111]
563	3826709-249	0	1552	-1	121207at33392|ptg000174l|-|62|5.347e-13|1|3826461|3826709|3826709[3826709]:3826461[3826461]:249[249]
563	5418077-52315	0	2418	-1	120068at33392|ptg000174l|-|40|2.243e-06|2|5365763|5418077|5418077[5418077]:5417793[5417793]:285[285]|5365831[5365819]:5365763[5365763]:69[57]
563	4442163-262305	0	2419	-1	120068at33392|ptg000174l|-|84|1.275e-19|4|4179859|4442163|4442163[4442163]:4442098[4442098]:66[66]|4411334[4411322]:4411095[4411095]:240[228]|4293286[4293286]:4293248[4293248]:39[39]|4179936[4179921]:4179859[4179859]:78[63]
564	2513678-91710	0	258	-1	133508at33392|ptg000206l|-|41|1.121e-06|2|2421969|2513678|2513678[2513678]:2513631[2513631]:48[48]|2422049[2422046]:2421969[2421969]:81[78]
564	1933264+1740	0	505	1	106428at33392|ptg000206l|+|36|3.589e-05|2|1933264|1935003|1933264[1933264]:1933293[1933293]:30[30]|1934926[1934926]:1935003[1935003]:78[78]
564	1410432+79072	0	2418	1	120068at33392|ptg000206l|+|39|4.486e-06|2|1410432|1489503|1410432[1410432]:1410488[1410488]:57[57]|1489219[1489219]:1489503[1489503]:285[285]
566	1726646-66113	0	586	-1	119111at33392|ptg000270l|-|46|3.504e-08|2|1660534|1726646|1726646[1726646]:1726167[1726167]:480[480]|1660584[1660584]:1660534[1660534]:51[51]
566	1485365+8466	0	1229	1	115863at33392|ptg000270l|+|58|8.556e-12|2|1485365|1493830|1485365[1485365]:1485448[1485448]:84[84]|1493606[1493606]:1493830[1493830]:225[225]
566	832172-16084	0	2408	-1	133508at33392|ptg000270l|-|32|0.0005742|2|816089|832172|832172[832172]:832119[832119]:54[54]|816181[816181]:816089[816089]:93[93]
567	113322+14669	0	288	1	120068at33392|ptg000302l|+|38|8.971e-06|2|113322|127990|113322[113322]:113372[113372]:51[51]|127751[127757]:127990[127990]:240[234]
568	940718+136452	0	79	1	120068at33392|ptg000334l|+|57|1.711e-11|3|940718|1077169|940718[940718]:940990[940990]:273[273]|1063468[1063468]:1063503[1063503]:36[36]|1077137[1077137]:1077169[1077169]:33[33]
568	859350-29645	0	2304	-1	106428at33392|ptg000334l|-|43|2.804e-07|2|829706|859350|859350[859350]:859228[859228]:123[123]|829870[829870]:829706[829706]:165[165]
862	1047363-123248	0	1160	-1	133508at33392|ptg000341l|-|38|8.971e-06|2|924116|1047363|1047363[1047363]:1047313[1047313]:51[51]|924226[924226]:924116[924116]:111[111]
863	1800500-125237	0	166	-1	87301at33392|ptg000373l|-|39|4.486e-06|2|1675264|1800500|1800500[1800500]:1800153[1800153]:348[348]|1675320[1675320]:1675264[1675264]:57[57]
863	364721+84179	0	216	1	120068at33392|ptg000373l|+|47|1.752e-08|2|364721|448899|364721[364721]:364975[364975]:255[255]|448831[448837]:448899[448899]:69[63]
863	2026219+88781	0	2273	1	120068at33392|ptg000373l|+|54|1.369e-10|3|2026219|2114999|2026219[2026219]:2026425[2026425]:207[207]|2091392[2091392]:2091466[2091466]:75[75]|2114919[2114919]:2114999[2114999]:81[81]
863	1655725+54858	0	2408	1	133508at33392|ptg000373l|+|39|4.486e-06|2|1655725|1710582|1655725[1655725]:1655781[1655781]:57[57]|1710490[1710490]:1710582[1710582]:93[93]
864	1135914-45072	0	775	-1	44726at33392|ptg000405l|-|148|6.911e-39|2|1090843|1135914|1135914[1135914]:1135813[1135813]:102[102]|1091604[1091604]:1090843[1090843]:762[762]
865	92492-40914	0	2041	-1	131785at33392|ptg000437l|-|41|1.121e-06|2|51579|92492|92492[92492]:92460[92460]:33[33]|51956[51956]:51579[51579]:378[378]
866	2652123+111980	0	2077	1	120068at33392|ptg000469l|+|44|1.402e-07|2|2652123|2764102|2652123[2652123]:2652440[2652440]:318[318]|2764061[2764070]:2764102[2764102]:42[33]
867	3548236+118165	0	459	1	133808at33392|ptg000501l|+|46|3.504e-08|2|3548236|3666400|3548236[3548236]:3548493[3548493]:258[258]|3666356[3666356]:3666400[3666400]:45[45]
867	723742+45979	0	479	1	133508at33392|ptg000501l|+|41|1.121e-06|2|723742|769720|723742[723742]:723804[723804]:63[63]|769640[769640]:769720[769720]:81[81]
867	3267652-825	0	1002	-1	38863at33392|ptg000501l|-|134|1.132e-34|1|3266828|3267652|3267652[3267652]:3266828[3266828]:825[825]
867	768179+134740	0	1818	1	120068at33392|ptg000501l|+|42|5.607e-07|3|768179|902918|768179[768179]:768265[768265]:87[87]|774866[774866]:774937[774937]:72[72]|902820[902820]:902918[902918]:99[99]
867	4148237+114024	0	2190	1	87301at33392|ptg000501l|+|35|7.177e-05|2|4148237|4262260|4148237[4148237]:4148593[4148593]:357[357]|4262225[4262225]:4262260[4262260]:36[36]
868	69560-62394	0	2418	-1	120068at33392|ptg000533l|-|43|2.804e-07|2|7167|69560|69560[69560]:69462[69462]:99[99]|7451[7451]:7167[7167]:285[285]
1148	1846562+189	0	7	1	44726at33392|ptg000092l|+|69|4.178e-15|1|1846562|1846750|1846562[1846562]:1846750[1846750]:189[189]
1148	4238364+77011	0	505	1	106428at33392|ptg000092l|+|36|3.589e-05|2|4238364|4315374|4238364[4238364]:4238399[4238399]:36[36]|4315291[4315291]:4315374[4315374]:84[84]
1148	2511391+8792	0	1071	1	66174at33392|ptg000092l|+|32|0.0005742|2|2511391|2520182|2511391[2511391]:2511459[2511459]:69[69]|2519943[2519943]:2520182[2520182]:240[240]
1148	4094237+92281	0	2385	1	120068at33392|ptg000092l|+|45|7.009e-08|3|4094237|4186517|4094237[4094237]:4094281[4094281]:45[45]|4184502[4184502]:4184609[4184609]:108[108]|4186278[4186290]:4186517[4186517]:240[228]
1149	5637925+92591	0	166	1	87301at33392|ptg000124l|+|53|2.738e-10|2|5637925|5730515|5637925[5637925]:5638017[5638017]:93[93]|5730174[5730174]:5730515[5730515]:342[342]
1149	222407+636	0	322	1	38863at33392|ptg000124l|+|64|1.337e-13|1|222407|223042|222407[222407]:223042[223042]:636[636]
1149	4113612-9035	0	908	-1	120068at33392|ptg000124l|-|41|1.121e-06|2|4104578|4113612|4113612[4113612]:4113316[4113316]:297[297]|4104634[4104634]:4104578[4104578]:57[57]
1149	7747844-69828	0	1314	-1	119291at33392|ptg000124l|-|57|1.711e-11|2|7678017|7747844|7747844[7747844]:7747791[7747791]:54[54]|7678928[7678925]:7678017[7678017]:912[909]
1149	3876742+112982	0	1553	1	133508at33392|ptg000124l|+|38|8.971e-06|2|3876742|3989723|3876742[3876742]:3876843[3876843]:102[102]|3989691[3989706]:3989723[3989723]:33[18]
1149	79156-13686	0	1619	-1	133508at33392|ptg000124l|-|39|4.486e-06|2|65471|79156|79156[79156]:79106[79106]:51[51]|65593[65584]:65471[65471]:123[114]
1149	3224528-36458	0	1688	-1	120068at33392|ptg000124l|-|44|1.402e-07|2|3188071|3224528|3224528[3224528]:3224451[3224451]:78[78]|3188301[3188295]:3188071[3188071]:231[225]
905	1296935-15080	0	1387	-1	133508at33392|ptg000374l|-|43|2.804e-07|2|1281856|1296935|1296935[1296935]:1296882[1296882]:54[54]|1281948[1281948]:1281856[1281856]:93[93]
906	2890367-100896	0	1619	-1	133508at33392|ptg000406l|-|39|4.486e-06|2|2789472|2890367|2890367[2890367]:2890326[2890326]:42[42]|2789555[2789555]:2789472[2789472]:84[84]
906	663846-15283	0	2355	-1	120068at33392|ptg000406l|-|39|4.486e-06|2|648564|663846|663846[663846]:663577[663577]:270[270]|648611[648611]:648564[648564]:48[48]
907	452479+92227	0	753	1	121207at33392|ptg000438l|+|46|3.504e-08|2|452479|544705|452479[452479]:452595[452595]:117[117]|544652[544652]:544705[544705]:54[54]
1110	1536601+126600	0	47	1	128253at33392|ptg000219l|+|49|4.381e-09|2|1536601|1663200|1536601[1536601]:1536708[1536708]:108[108]|1663078[1663078]:1663200[1663200]:123[123]
