271	59615-4068	0	112605	-1	32887at33392_51655_0:0030ec|ptg000423l|-|660|5.974e-191|1|55548|59615|59615[59615]:55548[55548]:4068[4068]
271	576195+1023	0	118700	1	40902at33392_29031_0:0019eb|ptg000423l|+|186|2.914e-48|1|576195|577217|576195[576195]:577217[577217]:1023[1023]
271	1079502-777	0	144446	-1	26701at33392_67767_0:002e53|ptg000423l|-|106|3.523e-24|1|1078726|1079502|1079502[1079502]:1078726[1078726]:777[777]
271	1892019+1965	0	150448	1	107628at33392_34740_0:004d2f|ptg000423l|+|195|5.692e-51|1|1892019|1893983|1892019[1892019]:1893983[1893983]:1965[1965]
271	159316+249	0	170908	1	35387at33392_1155016_0:0010e0|ptg000423l|+|54|1.587e-08|1|159316|159564|159316[159316]:159564[159564]:249[249]
271	33827+687	0	201583	1	25155at33392_104452_0:0027a5|ptg000423l|+|152|5.006e-38|1|33827|34513|33827[33827]:34513[34513]:687[687]
271	2084120-765	0	201583	-1	25155at33392_104452_0:0027a5|ptg000423l|-|152|5.006e-38|1|2083356|2084120|2084120[2084120]:2083356[2083356]:765[765]
271	103024-177	0	217296	-1	46218at33392_113334_0:000a7a|ptg000423l|-|43|3.249e-05|1|102848|103024|103024[103024]:102848[102848]:177[177]
271	201062+1929	0	220098	1	64585at33392_34740_0:001bf6|ptg000423l|+|454|6.144e-129|2|201062|202990|201062[201062]:201412[201412]:351[351]|201467[201467]:202990[202990]:1524[1524]
271	1298910-1569	0	220098	-1	64585at33392_34740_0:001bf6|ptg000423l|-|369|2.377e-103|2|1297342|1298910|1298910[1298910]:1298164[1298164]:747[747]|1298100[1298100]:1297342[1297342]:759[759]
271	810889-1266	0	227870	-1	127850at33392_34740_0:003d2d|ptg000423l|-|118|8.601e-28|1|809624|810889|810889[810889]:809624[809624]:1266[1266]
272	477817+1149	0	3274	1	93816at33392_34740_0:002259|ptg000455l|+|244|1.011e-65|1|477817|478965|477817[477817]:478965[478965]:1149[1149]
272	505715+1122	0	26481	1	64585at33392_34740_0:00029b|ptg000455l|+|269|3.013e-73|1|505715|506836|505715[505715]:506836[506836]:1122[1122]
272	447893-1062	0	26481	-1	64585at33392_34740_0:00029b|ptg000455l|-|237|1.294e-63|2|446832|447893|447893[447893]:447480[447480]:414[414]|447473[447473]:446832[446832]:642[642]
272	357953-462	0	41272	-1	121635at33392_29031_0:0022e1|ptg000455l|-|92|5.772e-20|1|357492|357953|357953[357953]:357492[357492]:462[462]
272	190552-2475	0	49731	-1	107628at33392_34740_0:001a2b|ptg000455l|-|219|3.393e-58|1|188078|190552|190552[190552]:188078[188078]:2475[2475]
272	554086-441	0	65212	-1	64585at33392_34740_0:001133|ptg000455l|-|90|2.309e-19|1|553646|554086|554086[554086]:553646[553646]:441[441]
272	294158-528	0	71781	-1	103081at33392_224129_0:001fcb|ptg000455l|-|78|9.457e-16|1|293631|294158|294158[294158]:293631[293631]:528[528]
272	21545+45510	0	80721	1	107628at33392_34740_0:002b96|ptg000455l|+|128|8.399e-31|3|21545|67054|21545[21545]:21838[21838]:294[294]|66605[66605]:66787[66787]:183[183]|66812[66812]:67054[67054]:243[243]
272	268586-546	0	88441	-1	93816at33392_34740_0:000e0d|ptg000455l|-|102|5.637e-23|1|268041|268586|268586[268586]:268041[268041]:546[546]
272	512351+1443	0	106160	1	64585at33392_7130_0:001fbf|ptg000455l|+|367|9.508e-103|1|512351|513793|512351[512351]:513793[513793]:1443[1443]
272	552887-1287	0	106160	-1	64585at33392_7130_0:001fbf|ptg000455l|-|304|8.769e-84|1|551601|552887|552887[552887]:551601[551601]:1287[1287]
272	63434+252	0	109080	1	107593at33392_1218281_0:00057a|ptg000455l|+|42|6.499e-05|1|63434|63685|63434[63434]:63685[63685]:252[252]
272	297436-567	0	131817	-1	33413at33392_104421_0:001ad8|ptg000455l|-|95|7.215e-21|1|296870|297436|297436[297436]:296870[296870]:567[567]
272	203928+966	0	144446	1	26701at33392_67767_0:002e53|ptg000455l|+|165|6.111e-42|2|203928|204893|203928[203928]:204236[204236]:309[309]|204258[204258]:204893[204893]:636[636]
272	64551+243	0	170908	1	35387at33392_1155016_0:0010e0|ptg000455l|+|49|5.077e-07|1|64551|64793|64551[64551]:64793[64793]:243[243]
272	429421-44334	0	196124	-1	54630at33392_29031_0:000ec2|ptg000455l|-|636|1.002e-183|8|385088|429421|429421[429421]:429248[429248]:174[174]|429169[429166]:429008[429008]:162[159]|420154[420151]:419963[419963]:192[189]|414818[414800]:414693[414693]:126[108]|403308[403308]:403177[403177]:132[132]|397778[397775]:397575[397575]:204[201]|396613[396610]:396431[396431]:183[180]|385210[385198]:385088[385088]:123[111]
272	104074+687	0	201583	1	25155at33392_104452_0:0027a5|ptg000455l|+|152|5.006e-38|1|104074|104760|104074[104074]:104760[104760]:687[687]
272	383990-681	0	201583	-1	25155at33392_104452_0:0027a5|ptg000455l|-|120|2.15e-28|1|383310|383990|383990[383990]:383310[383310]:681[681]
272	508017+1980	0	220098	1	64585at33392_34740_0:001bf6|ptg000455l|+|520|8.327e-149|1|508017|509996|508017[508017]:509996[509996]:1980[1980]
272	139453+1185	0	243345	1	60935at33392_34740_0:003256|ptg000455l|+|148|8.01e-37|1|139453|140637|139453[139453]:140637[140637]:1185[1185]
272	130657-1125	0	243345	-1	60935at33392_34740_0:003256|ptg000455l|-|153|2.503e-38|1|129533|130657|130657[130657]:129533[129533]:1125[1125]
272	304577-645	0	247196	-1	33413at33392_7460_0:000dd7|ptg000455l|-|93|2.886e-20|1|303933|304577|304577[304577]:303933[303933]:645[645]
273	711597+843	0	57499	1	107628at33392_34740_0:00365a|ptg000487l|+|130|2.1e-31|1|711597|712439|711597[711597]:712439[712439]:843[843]
273	283988-864	0	57499	-1	107628at33392_34740_0:00365a|ptg000487l|-|77|1.891e-15|1|283125|283988|283988[283988]:283125[283125]:864[864]
273	475342-1554	0	103921	-1	64585at33392_34740_0:0003a7|ptg000487l|-|338|5.104e-94|4|473789|475342|475342[475342]:475187[475187]:156[156]|475112[475112]:474837[474837]:276[276]|474751[474751]:474191[474191]:561[561]|474181[474181]:473789[473789]:393[393]
273	409488+3816	0	112605	1	32887at33392_51655_0:0030ec|ptg000487l|+|655|1.912e-189|1|409488|413303|409488[409488]:413303[413303]:3816[3816]
273	68835+1272	0	134935	1	107628at33392_34740_0:00332a|ptg000487l|+|200|1.779e-52|1|68835|70106|68835[68835]:70106[70106]:1272[1272]
273	569316-93498	0	189145	-1	64585at33392_34740_0:0034f6|ptg000487l|-|137|1.641e-33|2|475819|569316|569316[569316]:568903[568903]:414[414]|476121[476091]:475819[475819]:303[273]
273	377984+639	0	201583	1	25155at33392_104452_0:0027a5|ptg000487l|+|104|1.409e-23|1|377984|378622|377984[377984]:378622[378622]:639[639]
273	646788-687	0	201583	-1	25155at33392_104452_0:0027a5|ptg000487l|-|150|2.003e-37|1|646102|646788|646788[646788]:646102[646102]:687[687]
273	624669+828	0	214403	1	64585at33392_69820_0:003d7e|ptg000487l|+|212|4.342e-56|2|624669|625496|624669[624669]:625223[625223]:555[555]|625242[625242]:625496[625496]:255[255]
273	31038-219	0	243267	-1	67007at33392_34720_0:000a4e|ptg000487l|-|58|9.916e-10|1|30820|31038|31038[31038]:30820[30820]:219[219]
274	92075-318	0	34278	-1	107628at33392_34740_0:0041c6|ptg000519l|-|44|1.625e-05|1|91758|92075|92075[92075]:91758[91758]:318[318]
274	315230+414	0	41272	1	121635at33392_29031_0:0022e1|ptg000519l|+|134|1.312e-32|1|315230|315643|315230[315230]:315643[315643]:414[414]
274	314867+929	0	57499	1	107628at33392_34740_0:00365a|ptg000519l|+|104|1.409e-23|2|314867|315795|314867[314867]:315667[315667]:801[801]|315697[315697]:315795[315795]:99[99]
274	166675-1626	0	80721	-1	107628at33392_34740_0:002b96|ptg000519l|-|71|1.21e-13|2|165050|166675|166675[166675]:166430[166430]:246[246]|165481[165481]:165050[165050]:432[432]
274	176276+852	0	106160	1	64585at33392_7130_0:001fbf|ptg000519l|+|217|1.357e-57|1|176276|177127|176276[176276]:177127[177127]:852[852]
274	23960+531	0	144446	1	26701at33392_67767_0:002e53|ptg000519l|+|70|2.421e-13|1|23960|24490|23960[23960]:24490[24490]:531[531]
274	244443+831	0	201583	1	25155at33392_104452_0:0027a5|ptg000519l|+|150|2.003e-37|1|244443|245273|244443[244443]:245273[245273]:831[831]
274	361180-687	0	201583	-1	25155at33392_104452_0:0027a5|ptg000519l|-|151|1.001e-37|1|360494|361180|361180[361180]:360494[360494]:687[687]
274	126474-1356	0	227870	-1	127850at33392_34740_0:003d2d|ptg000519l|-|94|1.443e-20|1|125119|126474|126474[126474]:125119[125119]:1356[1356]
274	335519-1128	0	243345	-1	60935at33392_34740_0:003256|ptg000519l|-|154|1.252e-38|1|334392|335519|335519[335519]:334392[334392]:1128[1128]
275	63836+423	0	41272	1	121635at33392_29031_0:0022e1|ptg000551l|+|139|4.101e-34|1|63836|64258|63836[63836]:64258[64258]:423[423]
275	42568-423	0	41272	-1	121635at33392_29031_0:0022e1|ptg000551l|-|130|2.1e-31|1|42146|42568|42568[42568]:42146[42146]:423[423]
275	48756+861	0	57499	1	107628at33392_34740_0:00365a|ptg000551l|+|88|9.235e-19|2|48756|49616|48756[48756]:49328[49328]:573[573]|49434[49434]:49616[49616]:183[183]
275	61930+67341	0	144446	1	26701at33392_67767_0:002e53|ptg000551l|+|64|1.549e-11|2|61930|129270|61930[61930]:62058[62058]:129[129]|128707[128740]:129270[129270]:564[531]
275	73198-648	0	144446	-1	26701at33392_67767_0:002e53|ptg000551l|-|64|1.549e-11|1|72551|73198|73198[73198]:72551[72551]:648[648]
275	40896-765	0	201583	-1	25155at33392_104452_0:0027a5|ptg000551l|-|149|4.005e-37|1|40132|40896|40896[40896]:40132[40132]:765[765]
275	60510-396	0	214317	-1	105793at33392_69319_0:001ddf|ptg000551l|-|51|1.269e-07|1|60115|60510|60510[60510]:60115[60115]:396[396]
275	49937+231	0	243267	1	67007at33392_34720_0:000a4e|ptg000551l|+|47|2.031e-06|1|49937|50167|49937[49937]:50167[50167]:231[231]
275	21525-231	0	243267	-1	67007at33392_34720_0:000a4e|ptg000551l|-|46|4.062e-06|1|21295|21525|21525[21525]:21295[21295]:231[231]
276	289660+225	0	34278	1	107628at33392_34740_0:0041c6|ptg000583l|+|42|6.499e-05|1|289660|289884|289660[289660]:289884[289884]:225[225]
276	288388+1497	0	49731	1	107628at33392_34740_0:001a2b|ptg000583l|+|207|1.39e-54|1|288388|289884|288388[288388]:289884[289884]:1497[1497]
276	399835-2646	0	49731	-1	107628at33392_34740_0:001a2b|ptg000583l|-|259|3.085e-70|1|397190|399835|399835[399835]:397190[397190]:2646[2646]
276	8303-639	0	57499	-1	107628at33392_34740_0:00365a|ptg000583l|-|79|4.728e-16|1|7665|8303|8303[8303]:7665[7665]:639[639]
276	635165+2118	0	72946	1	107628at33392_34740_0:000559|ptg000583l|+|93|2.886e-20|1|635165|637282|635165[635165]:637282[637282]:2118[2118]
276	352445+789	0	106160	1	64585at33392_7130_0:001fbf|ptg000583l|+|235|5.177e-63|1|352445|353233|352445[352445]:353233[353233]:789[789]
276	637286+258	0	109080	1	107593at33392_1218281_0:00057a|ptg000583l|+|48|1.015e-06|1|637286|637543|637286[637286]:637543[637543]:258[258]
